date_time,col_1,col_2,col_3
2021-04-08 14:55:00,4659.0,9,84.44444444444444
2021-04-08 06:20:00,2691.0,9,83.87037037037037
2021-05-14 14:25:00,909.0,2,54.0
2021-05-14 02:05:00,4262.0,2,86.0
2021-05-12 17:35:00,3882.0,5,83.0
2021-05-12 07:40:00,1795.0,3,85.91666666666667
2021-05-12 02:30:00,253.0,2,87.5
2021-05-27 06:20:00,4708.0,21,80.69047619047619
2021-05-27 02:10:00,477.0,13,88.05128205128206
2021-05-27 13:45:00,1045.0,13,24.384615384615383
2021-05-27 23:05:00,1034.0,4,86.125
2021-05-27 19:20:00,4656.0,4,86.125
2021-06-04 05:25:00,382.0,23,84.4855072463768
2021-06-04 09:05:00,2518.0,19,83.74561403508771
2021-06-04 04:25:00,2537.0,72,85.79976851851852
2021-06-04 01:05:00,405.0,1,38.0
2021-04-29 05:00:00,525.0,5,87.4
2021-05-26 15:10:00,1065.0,9,85.46296296296298
2021-05-26 04:25:00,3982.0,11,85.95454545454545
2021-03-29 18:20:00,3725.0,2,88.0
2021-03-29 05:55:00,637.0,1,87.0
2021-03-29 09:45:00,4066.0,2,87.75
2021-03-29 03:10:00,2252.0,4,85.875
2021-03-29 04:25:00,1943.0,8,86.31249999999999
2021-04-21 02:45:00,3806.0,10,87.1
2021-04-21 07:15:00,3251.0,4,77.0
2021-04-14 13:10:00,2317.0,1,83.0
2021-04-28 10:30:00,4413.0,22,85.09848484848484
2021-05-19 06:00:00,4984.0,2,90.75
2021-05-19 03:15:00,821.0,2,85.0
2021-05-19 07:20:00,2887.0,7,84.6190476190476
2021-05-19 08:55:00,5156.0,12,83.6111111111111
2021-04-19 04:55:00,1561.0,5,79.8
2021-04-19 10:15:00,1652.0,7,86.3809523809524
2021-06-02 12:30:00,466.0,3,0.0
2021-06-02 06:40:00,2426.0,2,81.0
2021-06-02 15:00:00,424.0,12,37.31944444444444
2021-06-02 19:25:00,2495.0,3,72.0
2021-06-02 14:50:00,2467.0,5,87.66666666666666
2021-06-02 03:05:00,2416.0,40,86.37083333333334
2021-04-06 09:20:00,4784.0,15,67.58888888888889
2021-04-06 13:00:00,4537.0,1,41.0
2021-04-06 12:45:00,4223.0,4,82.75
2021-05-10 15:55:00,2537.0,19,87.14035087719299
2021-05-10 05:45:00,4997.0,1,72.0
2021-05-10 04:50:00,1621.0,3,86.33333333333333
2021-04-14 07:55:00,558.0,3,83.0
2021-03-15 11:25:00,4360.0,6,82.75
2021-03-15 12:15:00,246.0,16,87.52083333333334
2021-04-22 00:25:00,2617.0,1,83.5
2021-04-22 16:20:00,1080.0,3,84.83333333333333
2021-04-22 01:55:00,235.0,2,86.75
2021-04-22 05:10:00,905.0,10,82.13333333333334
2021-05-07 16:50:00,2199.0,7,86.42857142857143
2021-05-07 08:20:00,5126.0,5,85.03333333333333
2021-03-15 08:40:00,1620.0,10,26.46666666666666
2021-03-15 02:00:00,1804.0,1,89.0
2021-03-15 13:35:00,3704.0,3,88.66666666666667
2021-03-15 07:35:00,163.0,17,82.92156862745098
2021-03-19 15:50:00,3554.0,6,83.33333333333333
2021-04-15 02:10:00,1694.0,1,87.0
2021-04-15 04:55:00,3852.0,5,83.4
2021-05-28 10:45:00,2550.0,18,87.75
2021-05-28 13:30:00,3793.0,6,81.25
2021-05-28 03:20:00,4852.0,15,84.93333333333334
2021-05-28 17:25:00,5056.0,4,91.45833333333331
2021-05-28 19:20:00,507.0,1,25.5
2021-05-11 17:25:00,3819.0,9,83.2962962962963
2021-05-11 03:55:00,1605.0,1,90.0
2021-05-11 10:40:00,2502.0,9,87.57407407407408
2021-05-11 17:15:00,4272.0,2,74.66666666666666
2021-04-19 16:50:00,1328.0,6,85.1388888888889
2021-06-03 06:05:00,3171.0,17,81.84313725490196
2021-06-03 12:20:00,4708.0,29,82.60344827586206
2021-06-03 15:15:00,3468.0,2,74.0
2021-06-01 11:15:00,1715.0,3,86.5
2021-06-01 07:05:00,5065.0,4,86.54166666666667
2021-06-01 08:00:00,765.0,17,33.26470588235294
2021-06-01 17:50:00,4308.0,7,86.64285714285714
2021-04-26 05:50:00,62.0,9,85.51851851851853
2021-05-18 17:20:00,381.0,6,81.97222222222221
2021-05-18 03:25:00,2537.0,17,86.33333333333333
2021-05-18 05:40:00,2502.0,13,84.84615384615384
2021-05-18 04:05:00,783.0,18,86.56944444444446
2021-05-18 10:30:00,2772.0,16,85.41666666666667
2021-04-06 06:00:00,4852.0,4,86.625
2021-03-17 15:45:00,2275.0,8,83.41666666666666
2021-05-12 04:20:00,1845.0,38,81.96929824561403
2021-05-12 14:30:00,4102.0,13,31.423076923076923
2021-05-12 16:20:00,2658.0,1,50.0
2021-03-15 09:35:00,1652.0,7,87.57142857142857
2021-04-27 15:35:00,2006.0,9,87.4537037037037
2021-05-28 07:05:00,3211.0,20,74.84166666666667
2021-05-28 10:15:00,1685.0,2,89.5
2021-05-28 07:30:00,2138.0,18,85.78703703703704
2021-05-26 01:10:00,2402.0,2,86.5
2021-05-26 09:00:00,224.0,1,71.0
2021-06-01 07:50:00,3976.0,8,63.125
2021-06-01 03:55:00,1315.0,17,83.84313725490196
2021-06-01 13:45:00,3383.0,23,80.7536231884058
2021-06-01 09:25:00,219.0,35,86.53095238095237
2021-05-07 08:25:00,1440.0,23,87.1123188405797
2021-05-07 10:15:00,219.0,23,86.69565217391305
2021-05-07 08:50:00,860.0,5,79.65
2021-04-03 15:40:00,1187.0,1,94.0
2021-04-03 12:55:00,4355.0,2,84.75
2021-04-03 11:50:00,1489.0,2,86.5
2021-04-03 00:55:00,4721.0,1,79.0
2021-04-03 07:50:00,3494.0,5,87.86666666666666
2021-04-03 06:10:00,619.0,1,89.5
2021-04-03 10:35:00,3171.0,3,83.33333333333333
2021-03-20 02:55:00,724.0,1,67.0
2021-03-20 12:30:00,752.0,1,79.0
2021-03-20 17:20:00,3496.0,1,89.0
2021-03-20 05:50:00,3138.0,3,85.22222222222223
2021-04-19 16:40:00,3626.0,9,81.2962962962963
2021-04-19 11:05:00,2602.0,15,88.0
2021-06-02 11:20:00,54.0,32,87.12239583333333
2021-04-21 10:55:00,476.0,11,86.45454545454545
2021-04-21 11:15:00,3455.0,16,85.80208333333334
2021-04-21 03:35:00,2230.0,4,67.125
2021-04-29 10:30:00,4013.0,4,86.25
2021-04-29 10:10:00,3268.0,4,80.75
2021-04-29 06:15:00,4570.0,7,84.9047619047619
2021-04-29 14:30:00,4118.0,4,86.75
2021-05-10 06:20:00,3270.0,9,24.79629629629629
2021-05-10 15:10:00,3376.0,9,88.05555555555556
2021-05-10 12:55:00,1565.0,18,86.25925925925925
2021-05-11 19:45:00,1440.0,8,85.97916666666667
